"object_name";"r_start_date";"r_act_seqno";"r_object_id";"r_workflow_id";"r_runtime_state";"r_act_def_id";"workflow_name";"r_creation_date";"supervisor_name";"r_exec_time_out";"r_exec_os_error";"r_exec_launch"
"Create Contract Folder";03-1-2024 16:48:46;1;"4a001b5a800ed74b";"4d001b5a8006aa86";5;"4c001b5a8008fb98";"Aprobare Contract 2024-01-03";03-1-2024 16:48:47;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";03-1-2024 13:00:01;1;"4a001b5a800ed73a";"4d001b5a8006aa85";5;"4c001b5a8008fb98";"Aprobare Contract 2024-01-03";03-1-2024 13:00:02;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";03-1-2024 12:46:18;1;"4a001b5a800ed738";"4d001b5a8006aa84";5;"4c001b5a8008fb98";"Aprobare Contract 2024-01-03";03-1-2024 12:46:19;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";03-1-2024 11:43:01;1;"4a001b5a800ed736";"4d001b5a8006aa83";5;"4c001b5a8008fb98";"Aprobare Contract 2024-01-03";03-1-2024 11:43:02;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";03-1-2024 11:27:08;1;"4a001b5a800ed734";"4d001b5a8006aa82";5;"4c001b5a8008fb98";"Aprobare Contract 2024-01-03";03-1-2024 11:27:09;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";03-1-2024 11:14:07;1;"4a001b5a800ed732";"4d001b5a8006aa81";5;"4c001b5a8008fb98";"Aprobare Contract 2024-01-03";03-1-2024 11:14:08;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Retrieve Siebel Info";20-12-2023 17:25:41;4;"4a001b5a800ee601";"4d001b5a8006aa7d";5;"4c001b5a80005120";"Aprobare Contract 2023-12-20";12-1-2024 18:50:35;"usadmin";0;"DfException:: THREAD: default task-96; MSG: Could not invoke child process <urn:im:com.emc.ide.artifact.process:Artifacts/Processes/set_contract_info_from_siebel.process>; ERRORCODE: ff; NEXT: null";0
"Create Contract Folder";19-12-2023 15:48:18;1;"4a001b5a800ed726";"4d001b5a8006aa17";5;"4c001b5a8008fb98";"Aprobare Contract 2023-12-19";19-12-2023 15:48:34;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";22-11-2023 12:43:43;1;"4a001b5a800ec5cf";"4d001b5a8006a39f";5;"4c001b5a8008fb98";"Aprobare Contract 2023-11-22";22-11-2023 12:43:44;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Reject Dossier Contracts to Siebel";16-11-2023 09:18:37;31;"4a001b5a800e9bc2";"4d001b5a8006914f";5;"4c001b5a8007203c";"Aprobare Contract 2023-11-16";16-11-2023 11:11:45;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'rejectSimilarContractsToSiebel' from interface 'class com.planet.bt.modules.fast.FastOperations' from BOF module 'im_fastoperations'";0
"Reject to Siebel";15-11-2023 17:34:04;29;"4a001b5a800e9bc7";"4d001b5a8006913c";5;"4c001b5a80004fff";"Aprobare Contract 2023-11-15";16-11-2023 11:12:09;"usadmin";0;"DfException:: THREAD: default task-111; MSG: Could not invoke child process <urn:im:com.emc.ide.artifact.process:Artifacts/Processes/fast_update_status_cerere_contract.process>; ERRORCODE: ff; NEXT: null";0
"Reject to Siebel";15-11-2023 14:02:32;31;"4a001b5a800e9ec2";"4d001b5a80069101";5;"4c001b5a80004fff";"Aprobare Contract 2023-11-15";16-11-2023 13:35:32;"usadmin";0;"DfException:: THREAD: default task-108; MSG: Could not invoke child process <urn:im:com.emc.ide.artifact.process:Artifacts/Processes/fast_update_status_cerere_contract.process>; ERRORCODE: ff; NEXT: null";0
"Reject to Siebel";31-10-2023 13:59:37;32;"4a001b5a800ec543";"4d001b5a80067106";5;"4c001b5a80004fff";"Aprobare Contract 2023-10-31";21-11-2023 17:52:28;"usadmin";0;"DfException:: THREAD: default task-96; MSG: Could not invoke child process <urn:im:com.emc.ide.artifact.process:Artifacts/Processes/fast_update_status_cerere_contract.process>; ERRORCODE: ff; NEXT: null";0
"Reject to Siebel";31-10-2023 13:59:37;32;"4a001b5a800ec548";"4d001b5a80067105";5;"4c001b5a80004fff";"Aprobare Contract 2023-10-31";21-11-2023 17:52:54;"usadmin";0;"DfException:: THREAD: default task-109; MSG: Could not invoke child process <urn:im:com.emc.ide.artifact.process:Artifacts/Processes/fast_update_status_cerere_contract.process>; ERRORCODE: ff; NEXT: null";0
"Reject to Siebel";31-10-2023 13:59:36;32;"4a001b5a800ec53e";"4d001b5a80067104";5;"4c001b5a80004fff";"Aprobare Contract 2023-10-31";21-11-2023 17:51:05;"usadmin";0;"DfException:: THREAD: default task-111; MSG: Could not invoke child process <urn:im:com.emc.ide.artifact.process:Artifacts/Processes/fast_update_status_cerere_contract.process>; ERRORCODE: ff; NEXT: null";0
"Create Contract Folder";10-10-2023 12:16:06;1;"4a001b5a800e43f7";"4d001b5a80065d53";5;"4c001b5a8008fb98";"Aprobare Contract 2023-10-10";10-10-2023 12:16:07;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";06-10-2023 15:17:42;1;"4a001b5a800e42d3";"4d001b5a80065d27";5;"4c001b5a8008fb98";"Aprobare Contract 2023-10-06";06-10-2023 15:17:43;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";14-9-2023 17:37:40;1;"4a001b5a800e26dc";"4d001b5a800648c7";5;"4c001b5a8008fb98";"Aprobare Contract 2023-09-14";14-9-2023 17:37:40;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";14-9-2023 17:37:39;1;"4a001b5a800e26db";"4d001b5a800648c6";5;"4c001b5a8008fb98";"Aprobare Contract 2023-09-14";14-9-2023 17:37:40;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";14-9-2023 14:43:54;1;"4a001b5a800e2445";"4d001b5a800648c1";5;"4c001b5a8008fb98";"Aprobare Contract 2023-09-14";14-9-2023 14:43:55;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";14-9-2023 14:43:54;1;"4a001b5a800e2446";"4d001b5a800648c2";5;"4c001b5a8008fb98";"Aprobare Contract 2023-09-14";14-9-2023 14:43:55;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";12-9-2023 14:37:36;1;"4a001b5a800e1feb";"4d001b5a80064808";5;"4c001b5a8008fb98";"Aprobare Contract 2023-09-12";12-9-2023 14:37:37;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Get Los Information";19-7-2023 11:14:23;0;"4a001b5a800dc640";"4d001b5a8006211f";5;"4c001b5a8088ef6e";"APIA Automation - 76e2ea77-bfb0-42e1-ad93-58b13e419265";19-7-2023 11:14:23;"usadmin";0;"DfException:: THREAD: default task-7; MSG: Could not invoke child process <urn:im:com.emc.ide.artifact.process:Artifacts/Processes/apia_get_los_info.process>; ERRORCODE: ff; NEXT: null";0
"Get Los Information";17-7-2023 14:52:30;0;"4a001b5a800dc626";"4d001b5a8006211e";5;"4c001b5a8088ef6e";"APIA Automation - 7de36606-f6f8-4ffe-bfcb-a3549164dea4";17-7-2023 14:52:50;"usadmin";0;"DfException:: THREAD: default task-4; MSG: Could not invoke child process <urn:im:com.emc.ide.artifact.process:Artifacts/Processes/apia_get_los_info.process>; ERRORCODE: ff; NEXT: null";0
"Create Guarant";22-6-2023 12:45:08;9;"4a001b5a800d9d26";"4d001b5a80060114";5;"4c001b5a808616c4";"APIA Automation - 8fa2f3fd-a25c-46f7-81b5-a2e6f3524428";22-6-2023 12:46:58;"usadmin";0;"DfException:: THREAD: default task-4; MSG: Could not invoke child process <urn:im:com.emc.ide.artifact.process:Artifacts/Processes/apia_create_garant.process>; ERRORCODE: ff; NEXT: null";0
"Reject Dossier Contracts to Siebel";21-6-2023 13:38:23;36;"4a001b5a80103bcc";"4d001b5a8005fd83";5;"4c001b5a8007203c";"Aprobare Contract 2023-06-21";25-6-2024 16:44:45;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'rejectSimilarContractsToSiebel' from interface 'class com.planet.bt.modules.fast.FastOperations' from BOF module 'im_fastoperations'";0
"Reject to Siebel";21-6-2023 13:38:22;29;"4a001b5a800d9d16";"4d001b5a8005fd82";5;"4c001b5a80004fff";"Aprobare Contract 2023-06-21";22-6-2023 12:20:13;"usadmin";0;"DfException:: THREAD: default task-106; MSG: Could not invoke child process <urn:im:com.emc.ide.artifact.process:Artifacts/Processes/fast_update_status_cerere_contract.process>; ERRORCODE: ff; NEXT: null";0
"Create Guarant";13-6-2023 17:01:02;9;"4a001b5a800d95ff";"4d001b5a8005fd1f";5;"4c001b5a808616c4";"APIA Automation - 68fce931-6dab-41fa-8ae5-c2e16d8bedbc";13-6-2023 17:02:48;"usadmin";0;"DfException:: THREAD: default task-148; MSG: Could not invoke child process <urn:im:com.emc.ide.artifact.process:Artifacts/Processes/apia_create_garant.process>; ERRORCODE: ff; NEXT: null";0
"Create Guarant";12-6-2023 09:38:35;9;"4a001b5a800d9553";"4d001b5a8005fd1e";5;"4c001b5a808616c4";"APIA Automation - 02a34ec3-1af8-4b9c-8e48-41082a071a34";12-6-2023 09:40:41;"usadmin";0;"DfException:: THREAD: default task-161; MSG: Could not invoke child process <urn:im:com.emc.ide.artifact.process:Artifacts/Processes/apia_create_garant.process>; ERRORCODE: ff; NEXT: null";0
"Create Guarant";22-5-2023 17:51:57;9;"4a001b5a800d8116";"4d001b5a8005e916";5;"4c001b5a808616c4";"APIA Automation - 55d6e33a-07f7-41c5-96d3-719414da4bfa";22-5-2023 17:54:01;"usadmin";0;"DfException:: THREAD: default task-163; MSG: Could not invoke child process <urn:im:com.emc.ide.artifact.process:Artifacts/Processes/apia_create_garant.process>; ERRORCODE: ff; NEXT: null";0
"Create Guarant";22-5-2023 15:14:39;9;"4a001b5a800d7e64";"4d001b5a8005e915";5;"4c001b5a808616c4";"APIA Automation - c9cb1895-b503-4aca-a25b-a9c6faf2aca0";22-5-2023 15:16:11;"usadmin";0;"DfException:: THREAD: default task-162; MSG: Could not invoke child process <urn:im:com.emc.ide.artifact.process:Artifacts/Processes/apia_create_garant.process>; ERRORCODE: ff; NEXT: null";0
"Create Guarant";22-5-2023 12:20:30;9;"4a001b5a800d7df9";"4d001b5a8005e914";5;"4c001b5a808616c4";"APIA Automation - 27239d71-061f-44e1-b8ea-04ef6ebb5bbf";22-5-2023 12:22:29;"usadmin";0;"DfException:: THREAD: default task-164; MSG: Could not invoke child process <urn:im:com.emc.ide.artifact.process:Artifacts/Processes/apia_create_garant.process>; ERRORCODE: ff; NEXT: null";0
"Claseaza CC FAST";09-3-2023 14:02:40;29;"4a001b5a800ce962";"4d001b5a8005aa1a";5;"4c001b5a80032960";"Aprobare Contract 2023-03-09";14-3-2023 16:10:25;"usadmin";0;"DfException:: THREAD: default task-103; MSG: Could not invoke child process <urn:im:com.emc.ide.artifact.process:Artifacts/Processes/fast_update_status_cerere_contract.process>; ERRORCODE: ff; NEXT: null";0
"Abort Subworkflows";03-3-2023 15:41:53;15;"4a001b5a800ca62a";"4d001b5a80059c68";5;"4c001b5a80584190";"Prepare Signers List -4131946";03-3-2023 15:43:49;"usadmin";0;"[DM_API_E_EXIST]error:  ""Document/object specified by 4a001b5a800ca62a does not exist.""";0
"GetNotify Los";21-2-2023 16:55:18;1;"4a001b5a800c4346";"4d001b5a800573d9";5;"4c001b5a80861595";"Nofity Los 23d1a0de-505a-4e3b-9028-62e5d6e5dc35";21-2-2023 16:55:19;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'notifyLos' from interface 'class com.pgi.bt.services.LosService' from BOF module 'im_losserviceapi'";0
"GetNotify Los";21-2-2023 16:55:18;1;"4a001b5a800c434b";"4d001b5a800573e4";5;"4c001b5a80861595";"Nofity Los 365603ae-291e-419d-ba07-6f4f642cabea";21-2-2023 16:55:19;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'notifyLos' from interface 'class com.pgi.bt.services.LosService' from BOF module 'im_losserviceapi'";0
"GetNotify Los";21-2-2023 16:55:17;1;"4a001b5a800c4343";"4d001b5a800573d8";5;"4c001b5a80861595";"Nofity Los 5de136d3-ba36-417d-852d-44840df1b7dd";21-2-2023 16:55:18;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'notifyLos' from interface 'class com.pgi.bt.services.LosService' from BOF module 'im_losserviceapi'";0
"GetNotify Los";21-2-2023 16:55:17;1;"4a001b5a800c4340";"4d001b5a800573d6";5;"4c001b5a80861595";"Nofity Los db8dacdd-b5f3-477b-a31f-73096d83d91d";21-2-2023 16:55:17;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'notifyLos' from interface 'class com.pgi.bt.services.LosService' from BOF module 'im_losserviceapi'";0
"GetNotify Los";21-2-2023 16:55:17;1;"4a001b5a800c4341";"4d001b5a800573d7";5;"4c001b5a80861595";"Nofity Los d5e36694-d30d-4159-a42f-127a99499aa1";21-2-2023 16:55:18;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'notifyLos' from interface 'class com.pgi.bt.services.LosService' from BOF module 'im_losserviceapi'";0
"GetNotify Los";21-2-2023 16:55:16;1;"4a001b5a800c433f";"4d001b5a800573d5";5;"4c001b5a80861595";"Nofity Los 872ca64b-a238-41aa-ab5f-ee10aaed1379";21-2-2023 16:55:17;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'notifyLos' from interface 'class com.pgi.bt.services.LosService' from BOF module 'im_losserviceapi'";0
"Get Auth Token";21-2-2023 14:11:23;0;"4a001b5a800c4095";"4d001b5a80057365";5;"4c001b5a80861584";"Nofity Los 9e817101-7331-4f20-abf3-11ea2eefd45e";21-2-2023 14:11:23;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'getAuthenticationToken' from interface 'class com.pgi.bt.services.LosService' from BOF module 'im_losserviceapi'";0
"Get Signed Documents";07-2-2023 09:56:25;3;"4a001b5a800bd64b";"4d001b5a80053890";5;"4c001b5a80861594";"Read Signed Documents - 39de6e14-e668-42ea-bed8-ab9ffb691a63";07-2-2023 09:56:27;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'getSignedDocumentsList' from interface 'class com.pgi.bt.services.LosService' from BOF module 'im_losserviceapi'";0
"Get Signed Documents";06-2-2023 10:26:31;3;"4a001b5a800bcbc4";"4d001b5a80053732";5;"4c001b5a80861594";"Read Signed Documents - c246b1e3-7592-4394-81d2-e4dfe986dc71";06-2-2023 10:26:37;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'getSignedDocumentsList' from interface 'class com.pgi.bt.services.LosService' from BOF module 'xcp_OutOfTheBoxFunctions'";0
"Get Signed Documents";06-2-2023 10:25:47;3;"4a001b5a800bcb54";"4d001b5a80053731";5;"4c001b5a80861594";"Read Signed Documents - c7579d66-92b6-4a57-b2d0-2234bcaff63a";06-2-2023 10:25:56;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'getSignedDocumentsList' from interface 'class com.pgi.bt.services.LosService' from BOF module 'im_losserviceapi'";0
"GetNotify Los";03-2-2023 12:29:33;1;"4a001b5a800bb757";"4d001b5a80053537";5;"4c001b5a80861595";"Nofity Los 445caa79-ff56-45e9-8ee9-907bd7b721ab";03-2-2023 12:29:33;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'notifyLos' from interface 'class com.pgi.bt.services.LosService' from BOF module 'im_losserviceapi'";0
"Get Signed Documents";03-2-2023 09:55:50;3;"4a001b5a800bb0ab";"4d001b5a800532b1";5;"4c001b5a80861594";"Read Signed Documents - 2be1b398-44c7-4c4c-87b2-9638cbf68e8a";03-2-2023 09:55:54;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'getSignedDocumentsList' from interface 'class com.pgi.bt.services.LosService' from BOF module 'im_losserviceapi'";0
"Get Signed Documents";02-2-2023 17:12:26;3;"4a001b5a800bade3";"4d001b5a800532af";5;"4c001b5a80861594";"Read Signed Documents - 0a726a68-0a95-4f78-8da6-afeb7a40fd15";02-2-2023 17:12:28;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'getSignedDocumentsList' from interface 'class com.pgi.bt.services.LosService' from BOF module 'im_losserviceapi'";0
"Get Signed Documents";02-2-2023 17:05:45;3;"4a001b5a800baddc";"4d001b5a800532ae";5;"4c001b5a80861594";"Read Signed Documents - 4d94bc25-42e8-4427-bd0d-0a93565206f3";02-2-2023 17:05:47;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'getSignedDocumentsList' from interface 'class com.pgi.bt.services.LosService' from BOF module 'im_losserviceapi'";0
"Get Signed Documents";02-2-2023 09:41:08;3;"4a001b5a800ba59d";"4d001b5a8005317d";5;"4c001b5a80861594";"Read Signed Documents - b970a354-50dc-420b-8431-c2dd12d7f34c";02-2-2023 09:41:13;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'getSignedDocumentsList' from interface 'class com.pgi.bt.services.LosService' from BOF module 'im_losserviceapi'";0
"GetNotify Los";31-1-2023 12:46:54;1;"4a001b5a800b9952";"4d001b5a80052d11";5;"4c001b5a80861595";"Nofity Los d16676a0-d749-44ed-8fbc-deb502fe25d6";31-1-2023 12:46:55;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'notifyLos' from interface 'class com.pgi.bt.services.LosService' from BOF module 'im_losserviceapi'";0
"GetNotify Los";31-1-2023 09:58:05;1;"4a001b5a800b939c";"4d001b5a80052968";5;"4c001b5a80861595";"Nofity Los 709add17-6695-40af-8a1f-4d2afefb321d";31-1-2023 09:58:06;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'notifyLos' from interface 'class com.pgi.bt.services.LosService' from BOF module 'im_losserviceapi'";0
"GetNotify Los";31-1-2023 09:58:05;1;"4a001b5a800b939d";"4d001b5a80052969";5;"4c001b5a80861595";"Nofity Los 8232c38b-b2cc-4e49-95e4-7d02ada98995";31-1-2023 09:58:06;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'notifyLos' from interface 'class com.pgi.bt.services.LosService' from BOF module 'im_losserviceapi'";0
"GetNotify Los";31-1-2023 09:57:50;1;"4a001b5a800b9392";"4d001b5a80052967";5;"4c001b5a80861595";"Nofity Los 2b73651d-8f06-46d6-b03f-f9e009509d79";31-1-2023 09:57:50;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'notifyLos' from interface 'class com.pgi.bt.services.LosService' from BOF module 'im_losserviceapi'";0
"GetNotify Los";31-1-2023 09:57:49;1;"4a001b5a800b938e";"4d001b5a80052966";5;"4c001b5a80861595";"Nofity Los 29f1e58f-19ca-4379-b9f6-b31052fb1f46";31-1-2023 09:57:49;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'notifyLos' from interface 'class com.pgi.bt.services.LosService' from BOF module 'im_losserviceapi'";0
"GetNotify Los";31-1-2023 09:57:33;1;"4a001b5a800b9377";"4d001b5a80052961";5;"4c001b5a80861595";"Nofity Los dbe525a7-ec3e-4033-b355-cbe3c235d32d";31-1-2023 09:57:34;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'notifyLos' from interface 'class com.pgi.bt.services.LosService' from BOF module 'im_losserviceapi'";0
"GetNotify Los";31-1-2023 09:57:27;1;"4a001b5a800b9360";"4d001b5a8005295e";5;"4c001b5a80861595";"Nofity Los 4e614c97-a6f0-460f-8c3a-de49d31ac28c";31-1-2023 09:57:28;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'notifyLos' from interface 'class com.pgi.bt.services.LosService' from BOF module 'im_losserviceapi'";0
"GetNotify Los";31-1-2023 09:57:19;1;"4a001b5a800b932c";"4d001b5a8005295c";5;"4c001b5a80861595";"Nofity Los cabf27ee-da28-45ed-b19f-52d272176822";31-1-2023 09:57:20;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'notifyLos' from interface 'class com.pgi.bt.services.LosService' from BOF module 'im_losserviceapi'";0
"GetNotify Los";31-1-2023 09:57:16;1;"4a001b5a800b9328";"4d001b5a8005295b";5;"4c001b5a80861595";"Nofity Los fdfaf282-ddb9-42f8-832a-8c3ad9025a08";31-1-2023 09:57:19;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'notifyLos' from interface 'class com.pgi.bt.services.LosService' from BOF module 'im_losserviceapi'";0
"Get LOS Contract Details";13-1-2023 16:03:33;1;"4a001b5a800b52b3";"4d001b5a80050315";5;"4c001b5a8083b97e";"Get LOS Infio - cde418fe-72ca-48c8-8375-7a29ce6f3679";13-1-2023 16:03:33;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'getInformationForContractCreation' from interface 'class com.pgi.bt.services.LosService' from BOF module 'im_losserviceapi'";0
"Reject Dossier Contracts to Siebel";10-1-2023 14:32:12;27;"4a001b5a800bf979";"4d001b5a8004f5e6";5;"4c001b5a8007203c";"Aprobare Contract 2023-01-10";10-2-2023 09:36:26;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'rejectSimilarContractsToSiebel' from interface 'class com.planet.bt.modules.fast.FastOperations' from BOF module 'im_fastoperations'";0
"Generate PDF-1";18-11-2022 08:45:17;14;"4a001b5a80106f35";"4d001b5a8004aea0";5;"4c001b5a800ce9ff";"Negociere Clauze - 4107399";02-8-2024 16:49:33;"usadmin";1;"";0
